Protein Details,Gene Name,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
P49459 (gene UBE2A):  Ubiquitin-conjugating enzyme E2 A,UBE2A,6,0.2857142857142857,864832.8571428572,1784469.126843752,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.5954480704349312,0.11061207374852304,0.3590378846483615,1719.5,1.2356054661386562,0.22765355913713503,0.7309836941303514,1332.0,94.5,0.12974299089767596,0.33934532384723143,2213.0,0.11061207374852304,0.8321710365494179,False,1332.0
Q9H8W4 (gene PLEKHF2):  Pleckstrin homology domain-containing family F member 2,PLEKHF2,1,0.047619047619047616,9237.142857142857,41309.758692896125,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.5700877125495689,0.5735119825115527,0.7309836941303514,4599.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
P56589 (gene PEX3):  Peroxisomal biogenesis factor 3,PEX3,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q9BVM4 (gene GGACT):  Gamma-glutamylaminecyclotransferase,GGACT,11,0.5238095238095238,2521468.6666666665,5048503.999983072,False,1,0.14285714285714285,35337.142857142855,86557.96896783529,False,1.0,71.35462753140033,6.156935090112108,1.0,1.763834207376394,0.0777598964393294,0.3034110805474426,1211.5,1.2554424160073188,0.22048453507661994,0.7309836941303514,1257.0,106.0,0.05984948724899641,0.28691229439538496,1184.0,0.05984948724899641,0.7065871522312254,False,1184.0
P31995;P31994;P12318 (gene FCGR2C;FCGR2B):  Low affinity immunoglobulin gamma Fc region receptor II-c; Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2C;FCGR2B,4,0.19047619047619047,23089.238095238095,61735.68567222283,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.9535204340864812,0.3491079503160076,0.7309836941303514,2534.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2534.0
P12107 (gene COL11A1):  Collagen alpha-1(XI) chain,COL11A1,2,0.09523809523809523,10199.285714285714,37165.00268383949,False,2,0.2857142857142857,6611.828571428572,14720.966703671747,False,-1.0,1.5425816931819578,0.6253468947086414,1.0,-1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.23990533663207597,0.8122850055704869,0.945909975955227,5122.0,61.5,0.31618980135167474,0.5307810807947029,3366.0,0.21231716077296503,1.0,False,2578.5
Q9UP95;Q9UHW9 (gene SLC12A4;SLC12A6):  Solute carrier family 12 member 4; Solute carrier family 12 member 6,SLC12A4;SLC12A6,2,0.09523809523809523,7234.380952380952,23606.91357667876,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.7813018318793755,0.44168166087017935,0.7309836941303514,3398.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3398.0
O00560 (gene SDCBP):  Syntenin-1,SDCBP,13,0.6190476190476191,2622196.8571428573,4415743.549244661,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.844097201026872,0.004453745880239509,0.14680136973209343,167.0,1.5139729916312994,0.1420954634805743,0.7309836941303514,548.0,119.0,0.00947024206315155,0.28462281343527285,133.0,0.004453745880239509,0.4240060838538656,False,133.0
P55287 (gene CDH11):  Cadherin-11,CDH11,14,0.6666666666666666,215281.19047619047,411405.8136852941,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.0550504633038935,0.002250226568085791,0.14680136973209343,78.0,1.3341121523227746,0.19373563718833636,0.7309836941303514,1027.0,122.5,0.0059573210821392665,0.28462281343527285,64.0,0.002250226568085791,0.4240060838538656,False,64.0
P18065 (gene IGFBP2):  Insulin-like growth factor-binding protein 2,IGFBP2,8,0.38095238095238093,1060576.1904761905,2104233.9913758826,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9321835661585915,0.053336852829139844,0.28035917531158444,1096.5,1.2850041186137204,0.21012088196653872,0.7309836941303514,1165.0,101.5,0.06732508838376162,0.28691229439538496,1360.5,0.053336852829139844,0.6643166262602261,False,1096.5
O95147 (gene DUSP14):  Dual specificity protein phosphatase 14,DUSP14,1,0.047619047619047616,119585.71428571429,534803.5725614498,False,1,0.14285714285714285,3907.1428571428573,9570.506352159986,False,-1.0,30.60694697571303,4.9357872389790405,1.0,-0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.5514321923730444,0.5860458506695537,0.7415375493307651,4715.0,67.0,0.4760334929424296,0.663710170342261,4266.0,0.39681759221478274,1.0,False,3696.5
P25686 (gene DNAJB2):  DnaJ homolog subfamily B member 2,DNAJB2,15,0.7142857142857143,898010.1904761905,1412960.7205076467,False,1,0.14285714285714285,912651.4285714285,2235530.313022129,False,1.0,0.9839574698095418,-0.02333213645791026,-1.0,2.6457513110645907,0.008150971593502691,0.16768516043736914,253.0,-0.01950545762834206,0.9845868030589856,1.0,5344.0,108.0,0.06025434542683692,0.28691229439538496,1191.5,0.008150971593502691,0.46166484044465556,False,253.0
P48426 (gene PIP4K2A):  Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,PIP4K2A,10,0.47619047619047616,522799.2380952381,1104861.3033394048,False,1,0.14285714285714285,3536400.0,8662375.52637843,False,1.0,0.14783373998843183,-2.757952522569302,-1.0,1.563851910691666,0.11785235013990372,0.3669661382748777,1877.5,-1.5000947015662345,0.1456363225650917,0.7309836941303514,579.0,93.0,0.25269070363606505,0.4709630546369148,3195.0,0.11785235013990372,0.8536306607867248,False,579.0
P08047 (gene SP1):  Transcription factor Sp1,SP1,2,0.09523809523809523,366332.38095238095,1629682.1205724077,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.5730982549777881,0.5715019912808643,0.7309836941303514,4253.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3696.5
Q9UNX4 (gene WDR3):  WD repeat-containing protein 3,WDR3,3,0.14285714285714285,12454.952380952382,38679.18156724646,False,1,0.14285714285714285,3023.5714285714284,7406.207200857995,False,0.0,4.1192849817071435,2.0423939386542016,1.0,0.0,1.0,1.0,5543.0,0.617898246292993,0.5420174221386203,0.7309836941303514,4083.0,75.0,0.9305458213089444,1.0,5237.0,0.5420174221386203,1.0,False,4083.0
Q8N3V7 (gene SYNPO):  Synaptopodin,SYNPO,4,0.19047619047619047,14169.857142857143,37579.21523837309,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.9613343123045305,0.3452399663742808,0.7309836941303514,2503.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2503.0
Q96BM9 (gene ARL8A):  ADP-ribosylation factor-like protein 8A,ARL8A,8,0.38095238095238093,120337.66666666667,187143.19025365968,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9321835661585915,0.053336852829139844,0.28035917531158444,1096.5,1.6393973772752812,0.11317613527205092,0.7309836941303514,345.0,101.5,0.06732508838376162,0.28691229439538496,1360.5,0.053336852829139844,0.6643166262602261,False,345.0
Q96JP5 (gene ZFP91):  E3 ubiquitin-protein ligase ZFP91,ZFP91,4,0.19047619047619047,118106.95238095238,424727.5217865008,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.7089600084641734,0.4846583742865306,0.7309836941303514,3722.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2578.5
Q709C8 (gene VPS13C):  Vacuolar protein sorting-associated protein 13C,VPS13C,10,0.47619047619047616,14407.72,24850.749772170813,False,1,0.14285714285714285,4074.285714285714,9979.92106631089,False,1.0,3.5362566611236397,1.822222989178542,1.0,1.563851910691666,0.11785235013990372,0.3669661382748777,1877.5,1.0327403473377825,0.31123669961652467,0.7309836941303514,2158.0,96.0,0.18535551515686077,0.4061076031677677,2721.5,0.11785235013990372,0.8536306607867248,False,1877.5
Q9BPZ7 (gene MAPKAP1):  Target of rapamycin complex 2 subunit MAPKAP1,MAPKAP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q9UM22 (gene EPDR1):  Mammalian ependymin-related protein 1,EPDR1,0,0.0,0.0,0.0,False,1,0.14285714285714285,3730.1428571428573,9136.946667687365,True,-1.0,0.0,-19.931568569324174,-1.0,-1.7638342073763935,0.07775989643932948,0.3034110805474426,1515.5,-1.8027756377319948,0.08302735681557927,0.7309836941303514,140.0,63.0,0.09903046529630423,0.3123198082470575,1871.5,0.07775989643932948,0.7151832612904004,False,140.0
P19474 (gene TRIM21):  E3 ubiquitin-protein ligase TRIM21,TRIM21,7,0.3333333333333333,138612.33333333334,298909.7364386802,False,1,0.14285714285714285,104217.14285714286,255278.82245074058,False,1.0,1.330033903558536,0.41146302157034087,1.0,0.9660917830792958,0.33399825582199805,0.5994685903231168,3246.0,0.26312194710606557,0.7945305623282032,0.9303570824043298,5095.0,86.0,0.42468118581100245,0.6249492077820437,3853.5,0.33399825582199805,1.0,False,3246.0
Q96K49 (gene TMEM87B):  Transmembrane protein 87B,TMEM87B,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q9Y680 (gene FKBP7):  Peptidyl-prolyl cis-trans isomerase FKBP7,FKBP7,9,0.42857142857142855,328091.2380952381,731270.4758278669,False,2,0.2857142857142857,24755.571428571428,39207.04464344985,False,1.0,13.253228228992574,3.7282719098607378,1.0,0.6702222474392855,0.5027161237138645,0.726743919219422,4063.5,1.0570466365174027,0.3002133344794944,0.7309836941303514,2055.0,91.0,0.30610256451734885,0.5307810807947029,3340.0,0.3002133344794944,1.0,False,2055.0
Q96T60 (gene PNKP):  Bifunctional polynucleotide phosphatase/kinase,PNKP,9,0.42857142857142855,3629160.761904762,7188310.415177328,False,1,0.14285714285714285,48808.57142857143,119556.09507418583,False,1.0,74.35498838849396,6.216357629121036,1.0,1.3662601021279466,0.1718573390627992,0.4544773425747607,2207.5,1.2698007599082157,0.21540330370704108,0.7309836941303514,1216.0,99.0,0.1217818484258567,0.33934532384723143,2089.5,0.1217818484258567,0.8743086735362949,False,1216.0
Q13541 (gene EIF4EBP1):  Eukaryotic translation initiation factor 4E-binding protein 1,EIF4EBP1,8,0.38095238095238093,3233955.714285714,6674744.913349247,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9321835661585915,0.053336852829139844,0.28035917531158444,1096.5,1.2352534446865786,0.2277823490000262,0.7309836941303514,1335.0,101.5,0.06732508838376162,0.28691229439538496,1360.5,0.053336852829139844,0.6643166262602261,False,1096.5
Q6UX06 (gene OLFM4):  Olfactomedin-4,OLFM4,10,0.47619047619047616,1271676.761904762,3639216.3995916294,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.2771001702132443,0.0227802445408557,0.21490675495201642,535.5,0.8908929714460639,0.3811569794817695,0.7309836941303514,2822.0,108.5,0.032734394535984784,0.28462281343527285,613.0,0.0227802445408557,0.5446919577923337,False,535.5
Q5VVQ6 (gene YOD1):  Ubiquitin thioesterase OTU1,YOD1,13,0.6190476190476191,527560.2380952381,955119.2493348126,False,3,0.42857142857142855,4894233.0,11786810.365420919,False,1.0,0.10779221955618588,-3.2136750467858137,-1.0,0.8819171036881971,0.37782163710006367,0.6057865289542973,3341.0,-1.620077024066007,0.11728301646606203,0.7309836941303514,363.0,84.0,0.5805196452623747,0.7561855867003402,4437.0,0.11728301646606203,0.8536306607867248,False,363.0
Q08AF3 (gene SLFN5):  Schlafen family member 5,SLFN5,4,0.19047619047619047,103106.66666666667,328309.7243765744,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.8006812870273192,0.43057232988854477,0.7309836941303514,3280.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2578.5
P62745 (gene RHOB):  Rho-related GTP-binding protein RhoB,RHOB,2,0.09523809523809523,63975.857142857145,277491.8708726585,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.5877904512019979,0.5617439363829807,0.7309836941303514,4197.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3696.5
Q9UGT4 (gene SUSD2):  Sushi domain-containing protein 2,SUSD2,5,0.23809523809523808,117699.80952380953,301388.47570909123,False,1,0.14285714285714285,13743.285714285714,33664.037389281446,False,1.0,8.564168129961825,3.098313118689465,1.0,0.5318160234783104,0.5948534237883254,0.7562104253827294,4631.5,0.877567652948692,0.38821579514044213,0.7309836941303514,2874.0,82.0,0.5543429829602711,0.7495943418723884,4405.5,0.38821579514044213,1.0,False,2874.0
Q9H857 (gene NT5DC2):  5-nucleotidase domain-containing protein 2,NT5DC2,2,0.09523809523809523,11133.809523809523,41587.76908982352,False,1,0.14285714285714285,1593.2857142857142,3902.737014465827,False,-1.0,6.987955403725542,2.8048704011812173,1.0,-0.35276684147527876,0.7242632442784086,0.8798522735420455,4881.5,0.5840187175523689,0.5642408432988566,0.7309836941303514,4216.0,71.0,0.8433794018411447,0.9764412015106286,5140.5,0.5642408432988566,1.0,False,4216.0
Q8WWP7 (gene GIMAP1):  GTPase IMAP family member 1,GIMAP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
"Q13405 (gene MRPL49):  39S ribosomal protein L49, mitochondrial",MRPL49,2,0.09523809523809523,33292.0,138583.4333739581,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.6124706016932568,0.545546415674258,0.7309836941303514,4107.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3696.5
O75676 (gene RPS6KA4):  Ribosomal protein S6 kinase alpha-4,RPS6KA4,2,0.09523809523809523,5528.809523809524,17655.05012769258,False,2,0.2857142857142857,53047.142857142855,85091.67337378564,False,-1.0,0.10422445443658497,-3.2622342745155226,-1.0,-1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,-2.3206847998959264,0.028413172580222957,0.7309836941303514,12.0,57.5,0.1767111324756514,0.3955221507070832,2533.0,0.028413172580222957,0.6069451150889297,False,12.0
P53680 (gene AP2S1):  AP-2 complex subunit sigma,AP2S1,12,0.5714285714285714,1499142.380952381,2722075.0559696965,False,1,0.14285714285714285,687042.8571428572,1682904.431423877,False,1.0,2.182021638627533,1.1256654086211177,1.0,1.9689903699416806,0.04895419694576253,0.28035917531158444,945.0,0.7163499568370173,0.48016073598254727,0.7309836941303514,3684.0,101.0,0.1195281809743708,0.33934532384723143,2067.5,0.04895419694576253,0.6643166262602261,False,945.0
Q8WVK2 (gene SNRNP27):  U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein,SNRNP27,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
P48634 (gene PRRC2A):  Protein PRRC2A,PRRC2A,4,0.19047619047619047,37278.5,112943.77002654695,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.247219128924647,0.21231716077296503,0.4602776821117403,2578.5,0.8414974942521852,0.4077427133200765,0.7309836941303514,3035.0,87.5,0.23934132798622432,0.4549582405087829,3027.5,0.21231716077296503,1.0,False,2578.5
Q16831 (gene UPP1):  Uridine phosphorylase 1,UPP1,8,0.38095238095238093,247098.61904761905,414436.9076001656,False,1,0.14285714285714285,127021.42857142857,311137.68639938044,False,1.0,1.9453301842430595,0.9600150471093913,1.0,1.1681277400841037,0.24275524233587098,0.5112170052156042,2791.0,0.6777562759423112,0.5039134670348133,0.7309836941303514,3843.0,90.0,0.30610855609307774,0.5307810807947029,3346.0,0.24275524233587098,1.0,False,2791.0
Q8TDZ2 (gene MICAL1):  MICAL1,MICAL1,9,0.42857142857142855,308046.26666666666,832302.8794477624,False,1,0.14285714285714285,100518.85714285714,246219.90952771617,False,1.0,3.064561967967936,1.6156808775696334,1.0,1.3662601021279466,0.1718573390627992,0.4544773425747607,2207.5,0.6266237058182987,0.5363695966343249,0.7309836941303514,4047.0,92.0,0.2652435358678854,0.4882576164726332,3236.5,0.1718573390627992,1.0,False,2207.5
P22612 (gene PRKACG):  cAMP-dependent protein kinase catalytic subunit gamma,PRKACG,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q9UHI6 (gene DDX20):  Probable ATP-dependent RNA helicase DDX20,DDX20,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
O60934 (gene NBN):  Nibrin,NBN,5,0.23809523809523808,27167.480952380953,89243.27812316825,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4244246232238391,0.1543235905608478,0.4390531908850825,2030.5,0.7761229664836121,0.4446796414244052,0.7309836941303514,3426.0,91.0,0.17687782401718033,0.3955221507070832,2601.5,0.1543235905608478,0.9827138638374109,False,2030.5
Q9GZQ8;A6NCE7 (gene MAP1LC3B;MAP1LC3B2):  Microtubule-associated proteins 1A/1B light chain 3B; Microtubule-associated proteins 1A/1B light chain 3 beta 2,MAP1LC3B;MAP1LC3B2,2,0.09523809523809523,64946.666666666664,231217.7772316318,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8473185457363233,0.39681759221478274,0.6057865289542973,3696.5,0.7161307505010354,0.48029380092709595,0.7309836941303514,3685.0,80.5,0.4400622899584924,0.6249492077820437,4045.0,0.39681759221478274,1.0,False,3685.0
O43665 (gene RGS10):  Regulator of G-protein signaling 10,RGS10,17,0.8095238095238095,2831632.904761905,5768216.200105622,False,2,0.2857142857142857,2683542.8571428573,6386889.353278355,False,1.0,1.055184528625588,0.07749531670856505,1.0,2.5698810281850295,0.010173344627846956,0.1729178747855696,321.0,0.05514880926772525,0.9564415149696859,1.0,5316.0,108.0,0.06661416973740421,0.28691229439538496,1311.0,0.010173344627846956,0.4741732347635542,False,321.0
Q8N4X5 (gene AFAP1L2):  Actin filament-associated protein 1-like 2,AFAP1L2,6,0.2857142857142857,120568.0,283107.0111802754,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.5954480704349312,0.11061207374852304,0.3590378846483615,1719.5,1.0857706811142507,0.28754523362315626,0.7309836941303514,1925.0,94.5,0.12974299089767596,0.33934532384723143,2213.0,0.11061207374852304,0.8321710365494179,False,1719.5
Q8N335 (gene GPD1L):  Glycerol-3-phosphate dehydrogenase 1-like protein,GPD1L,5,0.23809523809523808,160016.80952380953,472679.76234370033,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4244246232238391,0.1543235905608478,0.4390531908850825,2030.5,0.8630883943699255,0.3959808171268596,0.7309836941303514,2933.0,91.0,0.17687782401718033,0.3955221507070832,2601.5,0.1543235905608478,0.9827138638374109,False,2030.5
Q9UBL3 (gene ASH2L):  Set1/Ash2 histone methyltransferase complex subunit ASH2,ASH2L,1,0.047619047619047616,908.8571428571429,4064.5327065296174,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.570087712549569,0.5735119825115524,0.7309836941303514,4392.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
Q86W50 (gene METTL16):  RNA N6-adenosine-methyltransferase METTL16,METTL16,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5543.0,,1.0,1.0,5665.0,73.5,1.0,1.0,5634.0,1.0,1.0,False,5543.0
Q8NCL4 (gene GALNT6):  Polypeptide N-acetylgalactosaminyltransferase 6,GALNT6,1,0.047619047619047616,423.64285714285717,1894.5884535073224,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.5879447357921312,0.5565693876824571,0.726743919219422,4362.0,0.5700877125495689,0.5735119825115527,0.7309836941303514,4599.5,77.0,0.6206907170753546,0.7561855867003402,4690.0,0.5565693876824571,1.0,False,4362.0
