Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q6RW13 (gene AGTRAP):  Type-1 angiotensin II receptor-associated protein,AGTRAP,2,0.03333333333333333,5744.166666666667,31047.529547006183,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.8372991820668891,0.40495030441311597,0.5845489011824048,4132.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4132.0
Q6ZRQ5 (gene MMS22L):  Protein MMS22-like,MMS22L,12,0.2,79853.4,174674.56876729365,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.2204582370782604,0.02638767759969603,0.06433546569668432,2420.0,2.068923421362155,0.04182372398560018,0.32745451088988276,762.0,756.0,0.028623082018224173,0.06938858485198107,2434.0,0.02638767759969603,0.17950842025061178,False,762.0
Q70IA6 (gene MOB2):  MOB kinase activator 2,MOB2,16,0.26666666666666666,169066.6,364858.99141089193,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.6416777885392344,0.008249649676729733,0.0273582045421732,1775.0,2.097072519569831,0.0391858601028351,0.3236688001045334,721.0,798.0,0.009414313459541496,0.030376308328623345,1825.0,0.008249649676729733,0.07382611495705438,False,721.0
"Q7Z2X4 (gene PID1):  PTB-containing, cubilin and LRP1-interacting protein",PID1,1,0.016666666666666666,12069.333333333334,92706.30841294216,False,2,0.09523809523809523,13853.809523809523,42978.679595506925,False,-1.0,0.8711923829845839,-0.1989367545589047,-1.0,-1.6409090217261948,0.10081630200006066,0.17787283880503077,3252.5,-0.08401033322004263,0.9332607389682898,1.0,5362.0,581.5,0.1138784353044038,0.19669911552578836,3451.5,0.10081630200006066,0.5036860985520559,False,3252.5
Q7Z3T8 (gene ZFYVE16):  Zinc finger FYVE domain-containing protein 16,ZFYVE16,4,0.06666666666666667,1664.2833333333333,6395.491154169129,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2135597524338357,0.22491588401596185,0.3293687196954414,4003.5,1.177698291524899,0.24245260822651282,0.4562499990623815,3170.0,672.0,0.23357103169850668,0.3403724414052982,4023.5,0.22491588401596185,0.9331350236712297,False,3170.0
"Q7Z3Y9 (gene KRT26):  Keratin, type I cytoskeletal 26",KRT26,3,0.05,11306.3,57057.97503455003,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0442148320075786,0.2963860062553335,0.40453875848074117,4286.0,0.8967777692003827,0.3725622134391978,0.560363041734008,3966.0,661.5,0.30722536040072834,0.4178040802714259,4302.0,0.2963860062553335,1.0,False,3966.0
Q7Z410 (gene TMPRSS9):  Transmembrane protease serine 9,TMPRSS9,5,0.08333333333333333,10650.0,38275.89310954524,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3656982020004889,0.17203370892182301,0.2668624824304722,3780.0,1.2592296997706265,0.21165533790988106,0.4263118656213202,2962.0,682.5,0.1791285634854497,0.2760023268993267,3806.0,0.17203370892182301,0.7578290234513384,False,2962.0
Q7Z4G1 (gene COMMD6):  COMM domain-containing protein 6,COMMD6,4,0.06666666666666667,89310.0,363081.9919797731,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2135597524338357,0.22491588401596185,0.3293687196954414,4003.5,1.1132073458121243,0.26899514940086566,0.47902743348426746,3349.0,672.0,0.23357103169850668,0.3403724414052982,4023.5,0.22491588401596185,0.9331350236712297,False,3349.0
Q7Z4S6 (gene KIF21A):  Kinesin-like protein KIF21A,KIF21A,1,0.016666666666666666,141.72833333333335,1088.6359849358385,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.5891890646672041,0.557415592388749,0.6714355378039918,4929.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4929.0
Q86V88 (gene MDP1):  Magnesium-dependent phosphatase 1,MDP1,29,0.48333333333333334,1258968.0,5818955.862554381,False,6,0.2857142857142857,1550141.9047619049,3783029.4962995686,False,1.0,0.8121630646405626,-0.3001586766765273,-1.0,1.5734163035386879,0.1156224543399827,0.19942282815621185,3459.0,-0.21136364813494454,0.8331478257707874,0.9424649087122711,5274.0,722.5,0.2726478323318242,0.39045054433309245,4166.0,0.1156224543399827,0.5664962189370409,False,3459.0
Q86Y34 (gene ADGRG3):  Adhesion G protein-coupled receptor G3,ADGRG3,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q8IV32 (gene CCDC71):  Coiled-coil domain-containing protein 71,CCDC71,4,0.06666666666666667,12135.983333333334,65591.51323875462,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2135597524338357,0.22491588401596185,0.3293687196954414,4003.5,0.8373518891148073,0.4049208641006986,0.5845489011824048,4131.0,672.0,0.23357103169850668,0.3403724414052982,4023.5,0.22491588401596185,0.9331350236712297,False,4003.5
Q8IVL5 (gene P3H2):  Prolyl 3-hydroxylase 2,P3H2,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q8IYB9;Q15928;Q3SXZ3;Q8TB69;B4DXR9 (gene ZNF595;ZNF141):  Zinc finger protein 595; Zinc finger protein 141; Zinc finger protein 718,ZNF595;ZNF141,3,0.05,5571.033333333334,28939.032723967957,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0442148320075786,0.2963860062553335,0.40453875848074117,4286.0,0.8712292138841401,0.3862689402820956,0.5712032887674835,4034.0,661.5,0.30722536040072834,0.4178040802714259,4302.0,0.2963860062553335,1.0,False,4034.0
Q8IZL9 (gene CDK20):  Cyclin-dependent kinase 20,CDK20,28,0.4666666666666667,410008.81666666665,797808.5248604139,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.8700592360538923,0.0001088089119013107,0.0019241082482760147,320.5,2.325815212036822,0.022594289992265367,0.3236688001045334,363.0,924.0,0.0001930783493110599,0.004234946441138909,268.5,0.0001088089119013107,0.00517723971958804,True,268.5
Q8N2U0 (gene TMEM256):  Transmembrane protein 256,TMEM256,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q8N488 (gene RYBP):  RING1 and YY1-binding protein,RYBP,1,0.016666666666666666,8706.166666666666,66873.33507190208,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.5891890646672042,0.5574155923887488,0.6714355378039918,4817.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4817.0
Q8N5C6 (gene SRBD1):  S1 RNA-binding domain-containing protein 1,SRBD1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q8N8V2 (gene GBP7):  Guanylate-binding protein 7,GBP7,3,0.05,65842.5,318129.5347843129,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0442148320075786,0.2963860062553335,0.40453875848074117,4286.0,0.9366622246665253,0.351786962738475,0.5428766217531665,3866.0,661.5,0.30722536040072834,0.4178040802714259,4302.0,0.2963860062553335,1.0,False,3866.0
Q8NAA5 (gene LRRC75A):  Leucine-rich repeat-containing protein 75A,LRRC75A,9,0.15,88798.76666666666,301094.69896985166,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.88248505970167,0.05977018652455784,0.12166118485346711,2888.0,1.3347026046534847,0.1858077128497582,0.4070983528687688,2723.0,724.5,0.0633552515768774,0.12649847085262736,2945.0,0.05977018652455784,0.34004030464607,False,2723.0
Q8NB90 (gene SPATA5):  ATPase family protein 2 homolog,SPATA5,1,0.016666666666666666,2489.8333333333335,19124.77272123486,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.5891890646672042,0.5574155923887488,0.6714355378039918,4817.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4817.0
Q8NC96 (gene NECAP1):  Adaptin ear-binding coat-associated protein 1,NECAP1,2,0.03333333333333333,7646.833333333333,41541.51852832161,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.8330670173543249,0.40731849809756915,0.5847519201316195,4155.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4155.0
Q8NDT2 (gene RBM15B):  Putative RNA-binding protein 15B,RBM15B,1,0.016666666666666666,169.4,1301.1860896889423,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.5891890646672043,0.5574155923887488,0.6714355378039918,4817.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4817.0
Q8NHV1 (gene GIMAP7):  GTPase IMAP family member 7,GIMAP7,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q8TB52 (gene FBXO30):  F-box only protein 30,FBXO30,16,0.26666666666666666,29378.6,72382.08548925167,False,1,0.047619047619047616,3406.6666666666665,15235.076486698565,False,1.0,8.623855183378517,3.1083329517481357,1.0,2.1215431596249137,0.033876119920475005,0.08012818367736416,2510.0,1.6114345081224317,0.11107345237593946,0.35765427711471476,1850.0,768.0,0.037380676391134494,0.08484099020161683,2568.5,0.033876119920475005,0.223719961107813,False,1850.0
Q8WUX1 (gene SLC38A5):  Sodium-coupled neutral amino acid transporter 5,SLC38A5,4,0.06666666666666667,39389.5,157085.43653508008,False,1,0.047619047619047616,6903.809523809524,30874.7747978971,False,1.0,5.705473167886502,2.5123465374615925,1.0,0.31215958902868324,0.7549192419067488,0.8528400297700555,5264.5,0.9296522398547507,0.35538320408093493,0.5458847053416215,3884.0,644.0,0.727255622589928,0.8250251082661172,5253.0,0.35538320408093493,1.0,False,3884.0
Q8WVN6 (gene SECTM1):  Secreted and transmembrane protein 1,SECTM1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q96B49 (gene TOMM6):  Mitochondrial import receptor subunit TOM6 homolog,TOMM6,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q96D46 (gene NMD3):  60S ribosomal export protein NMD3,NMD3,2,0.03333333333333333,1100.5666666666666,5937.307131931856,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.8388948405906538,0.40405960340840397,0.5845489011824048,4116.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4116.0
Q96DE0 (gene NUDT16):  U8 snoRNA-decapping enzyme,NUDT16,6,0.1,36595.86666666667,125304.02922751084,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.505988047761336,0.13207024195103798,0.2188089595889732,3548.5,1.321745023649232,0.19006785916163182,0.40992858527317955,2764.0,693.0,0.13797852117067513,0.22614831244622194,3586.0,0.13207024195103798,0.6204181602203883,False,2764.0
Q96E14 (gene RMI2):  RecQ-mediated genome instability protein 2,RMI2,2,0.03333333333333333,28493.666666666668,169552.3098237106,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.7605456949965114,0.44919248994672467,0.6128246958660324,4373.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4373.0
"Q96EL3 (gene MRPL53):  39S ribosomal protein L53, mitochondrial",MRPL53,1,0.016666666666666666,4183.666666666667,32135.353427166305,False,1,0.047619047619047616,58180.95238095238,260193.1290389755,False,-1.0,0.0719078408892535,-3.7977070978961835,-1.0,-0.7866712896136167,0.43147431503939526,0.5401124136645054,4750.0,-1.5540303336151247,0.12417440351863754,0.3647584891148161,2031.0,610.0,0.43436789875025583,0.5447632717981976,4751.5,0.12417440351863754,0.6047546868507686,False,2031.0
Q96FX8 (gene PERP):  p53 apoptosis effector related to PMP-22,PERP,11,0.18333333333333332,237553.96666666667,715043.7700040924,False,4,0.19047619047619047,220252.85714285713,510422.66578221007,False,-1.0,1.0785511241359715,0.10909456295117226,1.0,-0.07252406676228425,0.9421848533895713,1.0,5374.5,0.10087548770511177,0.9199048793489436,1.0,5345.0,623.5,0.9239686505655571,1.0,5381.0,0.9199048793489436,1.0,False,5345.0
Q96HH6 (gene TMEM19):  Transmembrane protein 19,TMEM19,2,0.03333333333333333,122109.33333333333,854819.5051234823,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.6464800397943679,0.5198422982099065,0.6714355378039918,4604.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4567.0
Q96IZ7 (gene RSRC1):  Serine/Arginine-related protein 53,RSRC1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q96LD8 (gene SENP8):  Sentrin-specific protease 8,SENP8,5,0.08333333333333333,29203.3,137032.1077041557,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.3656982020004889,0.17203370892182301,0.2668624824304722,3780.0,0.9644734474964209,0.3377517460497095,0.5298519371371462,3803.0,682.5,0.1791285634854497,0.2760023268993267,3806.0,0.17203370892182301,0.7578290234513384,False,3780.0
Q96LT9 (gene RNPC3):  RNA-binding region-containing protein 3,RNPC3,6,0.1,141540.41666666666,703474.6726548935,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.505988047761336,0.13207024195103798,0.2188089595889732,3548.5,0.9105686361051126,0.36529268971780327,0.5545384699380189,3930.0,693.0,0.13797852117067513,0.22614831244622194,3586.0,0.13207024195103798,0.6204181602203883,False,3548.5
Q96MX6 (gene WDR92):  WD repeat-containing protein 92,WDR92,4,0.06666666666666667,15112.216666666667,70552.1701100426,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2135597524338357,0.22491588401596185,0.3293687196954414,4003.5,0.969389872833133,0.3353092771683309,0.5275461887094574,3792.0,672.0,0.23357103169850668,0.3403724414052982,4023.5,0.22491588401596185,0.9331350236712297,False,3792.0
Q96QD8 (gene SLC38A2):  Sodium-coupled neutral amino acid transporter 2,SLC38A2,3,0.05,44909.5,223296.559664683,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0442148320075786,0.2963860062553335,0.40453875848074117,4286.0,0.9102000845366399,0.36548578145739696,0.5546904533642407,3931.0,661.5,0.30722536040072834,0.4178040802714259,4302.0,0.2963860062553335,1.0,False,3931.0
Q96RD9 (gene FCRL5):  Fc receptor-like protein 5,FCRL5,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q96RE7 (gene NACC1):  Nucleus accumbens-associated protein 1,NACC1,1,0.016666666666666666,1600.05,12290.21725387717,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.589189064667204,0.557415592388749,0.6714355378039918,4929.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4929.0
Q99808 (gene SLC29A1):  Equilibrative nucleoside transporter 1,SLC29A1,5,0.08333333333333333,13643.316666666668,50956.9700042731,False,2,0.09523809523809523,49539.52380952381,153136.84762255373,False,-1.0,0.27540266068864355,-1.8603855973470598,-1.0,-0.16710275729251164,0.8672891965151139,0.9676916675536131,5345.0,-1.5628899628346995,0.1220757246247005,0.36358561272203305,2003.0,617.5,0.7907360265437084,0.8874212066139513,5316.0,0.1220757246247005,0.5964813866592654,False,2003.0
Q99952 (gene PTPN18):  Tyrosine-protein phosphatase non-receptor type 18,PTPN18,2,0.03333333333333333,3370.366666666667,18907.966590802116,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.8067017670090056,0.42226029240455976,0.5934522743193412,4245.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4245.0
Q9BPZ3 (gene PAIP2):  Polyadenylate-binding protein-interacting protein 2,PAIP2,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q9BQ24 (gene ZFYVE21):  Zinc finger FYVE domain-containing protein 21,ZFYVE21,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q9BQP7 (gene MGME1):  Mitochondrial genome maintenance exonuclease 1,MGME1,6,0.1,20248.916666666668,77562.13249717752,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.505988047761336,0.13207024195103798,0.2188089595889732,3548.5,1.1814973055810811,0.24094972332605774,0.4553339681063293,3156.0,693.0,0.13797852117067513,0.22614831244622194,3586.0,0.13207024195103798,0.6204181602203883,False,3156.0
Q9BSF4 (gene TIMM29):  Mitochondrial import inner membrane translocase subunit Tim29,TIMM29,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q9BSY4 (gene CHCHD5):  Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,CHCHD5,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5693.5,,1.0,1.0,5700.5,630.0,1.0,1.0,5695.5,1.0,1.0,False,5693.5
Q9BUA6 (gene MYL10):  Myosin regulatory light chain 10,MYL10,1,0.016666666666666666,12104.5,92976.42870507557,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.595294044989533,0.5516469358068606,0.6444342312558704,4986.5,0.5891890646672042,0.5574155923887488,0.6714355378039918,4817.0,640.5,0.5731379133840764,0.664078615507749,5028.5,0.5516469358068606,1.0,False,4817.0
Q9BVM2 (gene DPCD):  Protein DPCD,DPCD,2,0.03333333333333333,9786.833333333334,52956.283810065666,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.8363833429883574,0.40546206826038156,0.5845747852313623,4137.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4137.0
Q9BWF2 (gene TRAIP):  E3 ubiquitin-protein ligase TRAIP,TRAIP,2,0.03333333333333333,1977.6,12289.071398604534,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.7282828272907946,0.4685937566020332,0.6276673443843129,4454.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4454.0
Q9BXJ0 (gene C1QTNF5):  Complement C1q tumor necrosis factor-related protein 5,C1QTNF5,2,0.03333333333333333,20161.0,115534.36078644887,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.7897353664639447,0.43204636226646176,0.5988723223652185,4303.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4303.0
Q9BYE4 (gene SPRR2G):  Small proline-rich protein 2G,SPRR2G,2,0.03333333333333333,41846.666666666664,234057.5295852615,False,1,0.047619047619047616,81400.0,364031.8667369658,False,-1.0,0.5140868140804985,-0.9599160863094086,-1.0,-0.2983470948593081,0.7654382634573679,0.8608114382255714,5294.5,-0.5627939074221092,0.5751689446365795,0.6887711609196775,4982.0,620.0,0.7543521505051123,0.8513932898058078,5281.5,0.5751689446365795,1.0,False,4982.0
Q9BZM5;Q6H3X3 (gene ULBP2;RAET1G):  UL16-binding protein 2; UL-16 binding protein 5,ULBP2;RAET1G,9,0.15,155063.83333333334,402383.43461219367,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.88248505970167,0.05977018652455784,0.12166118485346711,2888.0,1.7440185752739588,0.08504558176977352,0.3454415196072109,1463.0,724.5,0.0633552515768774,0.12649847085262736,2945.0,0.05977018652455784,0.34004030464607,False,1463.0
Q9GZZ8 (gene LACRT):  Extracellular glycoprotein lacritin,LACRT,11,0.18333333333333332,324245.0,1265483.7058907554,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.110687091920543,0.034799216209864314,0.08012818367736416,2560.5,1.159571182324608,0.2497161671032344,0.4653433203044182,3201.0,745.5,0.03741479135441734,0.08484099020161683,2600.5,0.034799216209864314,0.223719961107813,False,2560.5
Q9H0A8 (gene COMMD4):  COMM domain-containing protein 4,COMMD4,2,0.03333333333333333,11912.5,66655.680418726,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8471844657377411,0.3968923107145992,0.5062774269239466,4567.0,0.808809849168878,0.4210536818500692,0.5921749801785744,4242.0,651.0,0.4111746139498428,0.5194976168625078,4612.0,0.3968923107145992,1.0,False,4242.0
